id,name,img,price,mrp,rating,ratingTotal,discount,seller,purl
49,Solid Polo Collar Pure Cotton T-shirt,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/11278646/2020/2/10/16fde6a7-71f0-4cc2-9cf2-a0eb3e2b57f01581330316259-Roadster-Men-Tshirts-7971581330313974-1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/11278646/2020/2/10/16fde6a7-71f0-4cc2-9cf2-a0eb3e2b57f01581330316259-Roadster-Men-Tshirts-7971581330313974-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/11278646/2020/2/10/16fde6a7-71f0-4cc2-9cf2-a0eb3e2b57f01581330316259-Roadster-Men-Tshirts-7971581330313974-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/11278646/2020/2/10/16fde6a7-71f0-4cc2-9cf2-a0eb3e2b57f01581330316259-Roadster-Men-Tshirts-7971581330313974-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/11278646/2020/2/10/16fde6a7-71f0-4cc2-9cf2-a0eb3e2b57f01581330316259-Roadster-Men-Tshirts-7971581330313974-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/11278646/2020/2/10/16fde6a7-71f0-4cc2-9cf2-a0eb3e2b57f01581330316259-Roadster-Men-Tshirts-7971581330313974-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/11278646/2020/2/10/16fde6a7-71f0-4cc2-9cf2-a0eb3e2b57f01581330316259-Roadster-Men-Tshirts-7971581330313974-1.jpg",449,1499,4.1,341,70,Roadster,https://www.myntra.com/tshirts/roadster/roadster-men-navy-blue-solid-polo-collar-pure-cotton-t-shirt/11278646/buy
50,Polo Collar Cotton Pure Cotton T-shirt,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/7546902/2019/2/11/be44366c-a232-47ec-a7b4-c4bea24f04e71549886561293-HERENOW-Men-Teal-Solid-Polo-Collar-T-shirt-7371549886559966-1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/7546902/2019/2/11/be44366c-a232-47ec-a7b4-c4bea24f04e71549886561293-HERENOW-Men-Teal-Solid-Polo-Collar-T-shirt-7371549886559966-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/7546902/2019/2/11/be44366c-a232-47ec-a7b4-c4bea24f04e71549886561293-HERENOW-Men-Teal-Solid-Polo-Collar-T-shirt-7371549886559966-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/7546902/2019/2/11/be44366c-a232-47ec-a7b4-c4bea24f04e71549886561293-HERENOW-Men-Teal-Solid-Polo-Collar-T-shirt-7371549886559966-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/7546902/2019/2/11/be44366c-a232-47ec-a7b4-c4bea24f04e71549886561293-HERENOW-Men-Teal-Solid-Polo-Collar-T-shirt-7371549886559966-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/7546902/2019/2/11/be44366c-a232-47ec-a7b4-c4bea24f04e71549886561293-HERENOW-Men-Teal-Solid-Polo-Collar-T-shirt-7371549886559966-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/7546902/2019/2/11/be44366c-a232-47ec-a7b4-c4bea24f04e71549886561293-HERENOW-Men-Teal-Solid-Polo-Collar-T-shirt-7371549886559966-1.jpg",764,1699,4.1,12200,55,HERE&NOW,https://www.myntra.com/tshirts/herenow/herenow-men-teal-blue-polo-collar-cotton-pure-cotton-t-shirt/7546902/buy
51,Women Mid Rise Shorts,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22959014/2023/4/29/97cde5ef-3d34-4bd0-805d-c9765c99aadc1682763243962BRINNSWomenTealShorts1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22959014/2023/4/29/97cde5ef-3d34-4bd0-805d-c9765c99aadc1682763243962BRINNSWomenTealShorts1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22959014/2023/4/29/97cde5ef-3d34-4bd0-805d-c9765c99aadc1682763243962BRINNSWomenTealShorts1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22959014/2023/4/29/97cde5ef-3d34-4bd0-805d-c9765c99aadc1682763243962BRINNSWomenTealShorts1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22959014/2023/4/29/97cde5ef-3d34-4bd0-805d-c9765c99aadc1682763243962BRINNSWomenTealShorts1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22959014/2023/4/29/97cde5ef-3d34-4bd0-805d-c9765c99aadc1682763243962BRINNSWomenTealShorts1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22959014/2023/4/29/97cde5ef-3d34-4bd0-805d-c9765c99aadc1682763243962BRINNSWomenTealShorts1.jpg",532,1299,0,0,59,BRINNS,https://www.myntra.com/shorts/brinns/brinns-women-mid-rise-shorts/22959014/buy
52,Puffed Sleeves Casual Shirt,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22946300/2023/4/28/0ac64e98-b125-499a-82e1-63e70cc5ed3a1682698366434WoolTreesWomenNavyBlueOpaqueFormalShirt1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22946300/2023/4/28/0ac64e98-b125-499a-82e1-63e70cc5ed3a1682698366434WoolTreesWomenNavyBlueOpaqueFormalShirt1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22946300/2023/4/28/0ac64e98-b125-499a-82e1-63e70cc5ed3a1682698366434WoolTreesWomenNavyBlueOpaqueFormalShirt1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22946300/2023/4/28/0ac64e98-b125-499a-82e1-63e70cc5ed3a1682698366434WoolTreesWomenNavyBlueOpaqueFormalShirt1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22946300/2023/4/28/0ac64e98-b125-499a-82e1-63e70cc5ed3a1682698366434WoolTreesWomenNavyBlueOpaqueFormalShirt1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22946300/2023/4/28/0ac64e98-b125-499a-82e1-63e70cc5ed3a1682698366434WoolTreesWomenNavyBlueOpaqueFormalShirt1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22946300/2023/4/28/0ac64e98-b125-499a-82e1-63e70cc5ed3a1682698366434WoolTreesWomenNavyBlueOpaqueFormalShirt1.jpg",899,1499,0,0,40,Wool Trees,https://www.myntra.com/shirts/wool-trees/wool-trees-spread-collar-puffed-sleeves-casual-shirt/22946300/buy
53,Typography Printed T-shirt,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22928048/2023/4/28/03655502-a5c0-4fe1-8262-b18acee3fc3f1682629488435OkaneWomenRedTypographyPrintedT-shirt1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22928048/2023/4/28/03655502-a5c0-4fe1-8262-b18acee3fc3f1682629488435OkaneWomenRedTypographyPrintedT-shirt1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22928048/2023/4/28/03655502-a5c0-4fe1-8262-b18acee3fc3f1682629488435OkaneWomenRedTypographyPrintedT-shirt1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22928048/2023/4/28/03655502-a5c0-4fe1-8262-b18acee3fc3f1682629488435OkaneWomenRedTypographyPrintedT-shirt1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22928048/2023/4/28/03655502-a5c0-4fe1-8262-b18acee3fc3f1682629488435OkaneWomenRedTypographyPrintedT-shirt1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22928048/2023/4/28/03655502-a5c0-4fe1-8262-b18acee3fc3f1682629488435OkaneWomenRedTypographyPrintedT-shirt1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22928048/2023/4/28/03655502-a5c0-4fe1-8262-b18acee3fc3f1682629488435OkaneWomenRedTypographyPrintedT-shirt1.jpg",559,699,0,0,20,Okane,https://www.myntra.com/tshirts/okane/okane-typography-printed-extended-sleeves-t-shirt/22928048/buy
54,Embroidered Georgette Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22862184/2023/4/28/1ce20da8-3abf-4a18-b04f-aec1299f4ff81682663647633-Black-Heavy-Embroderied-Gerogette-Siquins-top-63216826636472-1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22862184/2023/4/28/1ce20da8-3abf-4a18-b04f-aec1299f4ff81682663647633-Black-Heavy-Embroderied-Gerogette-Siquins-top-63216826636472-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22862184/2023/4/28/1ce20da8-3abf-4a18-b04f-aec1299f4ff81682663647633-Black-Heavy-Embroderied-Gerogette-Siquins-top-63216826636472-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22862184/2023/4/28/1ce20da8-3abf-4a18-b04f-aec1299f4ff81682663647633-Black-Heavy-Embroderied-Gerogette-Siquins-top-63216826636472-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22862184/2023/4/28/1ce20da8-3abf-4a18-b04f-aec1299f4ff81682663647633-Black-Heavy-Embroderied-Gerogette-Siquins-top-63216826636472-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22862184/2023/4/28/1ce20da8-3abf-4a18-b04f-aec1299f4ff81682663647633-Black-Heavy-Embroderied-Gerogette-Siquins-top-63216826636472-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22862184/2023/4/28/1ce20da8-3abf-4a18-b04f-aec1299f4ff81682663647633-Black-Heavy-Embroderied-Gerogette-Siquins-top-63216826636472-1.jpg",847,2499,0,0,1652,WEAVETECH IMPEX,https://www.myntra.com/tops/weavetech-impex/weavetech-impex-black-embroidered-georgette-longline-top/22862184/buy
55,Lace Inserted Pure Cotton Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/16924904/2023/4/27/6633a8bd-3a27-4c44-96f7-e4d6189928c21682579556806-Sztori-Women-Tops-7761682579556384-1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/16924904/2023/4/27/6633a8bd-3a27-4c44-96f7-e4d6189928c21682579556806-Sztori-Women-Tops-7761682579556384-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/16924904/2023/4/27/6633a8bd-3a27-4c44-96f7-e4d6189928c21682579556806-Sztori-Women-Tops-7761682579556384-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/16924904/2023/4/27/6633a8bd-3a27-4c44-96f7-e4d6189928c21682579556806-Sztori-Women-Tops-7761682579556384-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/16924904/2023/4/27/6633a8bd-3a27-4c44-96f7-e4d6189928c21682579556806-Sztori-Women-Tops-7761682579556384-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/16924904/2023/4/27/6633a8bd-3a27-4c44-96f7-e4d6189928c21682579556806-Sztori-Women-Tops-7761682579556384-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/16924904/2023/4/27/6633a8bd-3a27-4c44-96f7-e4d6189928c21682579556806-Sztori-Women-Tops-7761682579556384-1.jpg",1999,1999,0,0,0,Sztori,https://www.myntra.com/tops/sztori/sztori-frilled-mandarin-collar-lace-inserted-pure-cotton-top/16924904/buy
56,Shoulder Straps Fitted Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22958968/2023/4/29/762a722c-014d-42e4-9bc1-16e77eab7e4d1682773508393BRINNSCream-ColouredCropTop1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22958968/2023/4/29/762a722c-014d-42e4-9bc1-16e77eab7e4d1682773508393BRINNSCream-ColouredCropTop1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22958968/2023/4/29/762a722c-014d-42e4-9bc1-16e77eab7e4d1682773508393BRINNSCream-ColouredCropTop1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22958968/2023/4/29/762a722c-014d-42e4-9bc1-16e77eab7e4d1682773508393BRINNSCream-ColouredCropTop1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22958968/2023/4/29/762a722c-014d-42e4-9bc1-16e77eab7e4d1682773508393BRINNSCream-ColouredCropTop1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22958968/2023/4/29/762a722c-014d-42e4-9bc1-16e77eab7e4d1682773508393BRINNSCream-ColouredCropTop1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22958968/2023/4/29/762a722c-014d-42e4-9bc1-16e77eab7e4d1682773508393BRINNSCream-ColouredCropTop1.jpg",493,1299,0,0,62,BRINNS,https://www.myntra.com/tops/brinns/brinns-shoulder-straps-crop-fitted-top/22958968/buy
57,Shirt Collar Checked Dress,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22954260/2023/4/29/bd64d70e-030a-4ba3-82d4-04c4e3be968d1682741924051StyliNavyBlueCheckedMaxiDress1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22954260/2023/4/29/bd64d70e-030a-4ba3-82d4-04c4e3be968d1682741924051StyliNavyBlueCheckedMaxiDress1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22954260/2023/4/29/bd64d70e-030a-4ba3-82d4-04c4e3be968d1682741924051StyliNavyBlueCheckedMaxiDress1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22954260/2023/4/29/bd64d70e-030a-4ba3-82d4-04c4e3be968d1682741924051StyliNavyBlueCheckedMaxiDress1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22954260/2023/4/29/bd64d70e-030a-4ba3-82d4-04c4e3be968d1682741924051StyliNavyBlueCheckedMaxiDress1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22954260/2023/4/29/bd64d70e-030a-4ba3-82d4-04c4e3be968d1682741924051StyliNavyBlueCheckedMaxiDress1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22954260/2023/4/29/bd64d70e-030a-4ba3-82d4-04c4e3be968d1682741924051StyliNavyBlueCheckedMaxiDress1.jpg",1649,1649,0,0,0,Styli,https://www.myntra.com/dresses/styli/styli-shirt-collar-checked-maxi-dress/22954260/buy
58,Cotton Knitted Twisted Dress,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22688440/2023/4/27/6de6de88-3b31-420e-ba53-5b977d053d761682576783956-Urban-Revivo-Charcoal-A-Line-Dress-3051682576783634-1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22688440/2023/4/27/6de6de88-3b31-420e-ba53-5b977d053d761682576783956-Urban-Revivo-Charcoal-A-Line-Dress-3051682576783634-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22688440/2023/4/27/6de6de88-3b31-420e-ba53-5b977d053d761682576783956-Urban-Revivo-Charcoal-A-Line-Dress-3051682576783634-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22688440/2023/4/27/6de6de88-3b31-420e-ba53-5b977d053d761682576783956-Urban-Revivo-Charcoal-A-Line-Dress-3051682576783634-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22688440/2023/4/27/6de6de88-3b31-420e-ba53-5b977d053d761682576783956-Urban-Revivo-Charcoal-A-Line-Dress-3051682576783634-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22688440/2023/4/27/6de6de88-3b31-420e-ba53-5b977d053d761682576783956-Urban-Revivo-Charcoal-A-Line-Dress-3051682576783634-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22688440/2023/4/27/6de6de88-3b31-420e-ba53-5b977d053d761682576783956-Urban-Revivo-Charcoal-A-Line-Dress-3051682576783634-1.jpg",2249,2999,0,0,25,Urban Revivo,https://www.myntra.com/dresses/urban-revivo/urban-revivo-cotton-knitted-twisted-a-line-dress/22688440/buy
59,Modal Oversized T-shirt,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22746652/2023/4/12/b5232ab3-6a74-444e-9c39-7b6c973dfba71681324179272Tshirts1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22746652/2023/4/12/b5232ab3-6a74-444e-9c39-7b6c973dfba71681324179272Tshirts1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22746652/2023/4/12/b5232ab3-6a74-444e-9c39-7b6c973dfba71681324179272Tshirts1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22746652/2023/4/12/b5232ab3-6a74-444e-9c39-7b6c973dfba71681324179272Tshirts1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22746652/2023/4/12/b5232ab3-6a74-444e-9c39-7b6c973dfba71681324179272Tshirts1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22746652/2023/4/12/b5232ab3-6a74-444e-9c39-7b6c973dfba71681324179272Tshirts1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22746652/2023/4/12/b5232ab3-6a74-444e-9c39-7b6c973dfba71681324179272Tshirts1.jpg",749,1049,0,0,300,Kanvin,https://www.myntra.com/tshirts/kanvin/kanvin-mauve-floral-printed-drop-shoulder-sleeves-modal-oversized-t-shirt/22746652/buy
60,Flared Sleeve Maxi Dress,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22954274/2023/4/29/070ac243-c370-466a-813e-15a7f2ce524a1682741925776StyliMaroonCapeSleeveMaxiDress1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22954274/2023/4/29/070ac243-c370-466a-813e-15a7f2ce524a1682741925776StyliMaroonCapeSleeveMaxiDress1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22954274/2023/4/29/070ac243-c370-466a-813e-15a7f2ce524a1682741925776StyliMaroonCapeSleeveMaxiDress1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22954274/2023/4/29/070ac243-c370-466a-813e-15a7f2ce524a1682741925776StyliMaroonCapeSleeveMaxiDress1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22954274/2023/4/29/070ac243-c370-466a-813e-15a7f2ce524a1682741925776StyliMaroonCapeSleeveMaxiDress1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22954274/2023/4/29/070ac243-c370-466a-813e-15a7f2ce524a1682741925776StyliMaroonCapeSleeveMaxiDress1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22954274/2023/4/29/070ac243-c370-466a-813e-15a7f2ce524a1682741925776StyliMaroonCapeSleeveMaxiDress1.jpg",1449,1449,0,0,0,Styli,https://www.myntra.com/dresses/styli/styli-flared-sleeve-maxi-dress/22954274/buy
61,Women Straight Fit Jeans,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22953654/2023/4/29/071594a4-6fd2-4e1b-ba1d-a2477092caa61682760652867ELLISWomenBlueSmartStraightFitLowDistressJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22953654/2023/4/29/071594a4-6fd2-4e1b-ba1d-a2477092caa61682760652867ELLISWomenBlueSmartStraightFitLowDistressJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22953654/2023/4/29/071594a4-6fd2-4e1b-ba1d-a2477092caa61682760652867ELLISWomenBlueSmartStraightFitLowDistressJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22953654/2023/4/29/071594a4-6fd2-4e1b-ba1d-a2477092caa61682760652867ELLISWomenBlueSmartStraightFitLowDistressJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22953654/2023/4/29/071594a4-6fd2-4e1b-ba1d-a2477092caa61682760652867ELLISWomenBlueSmartStraightFitLowDistressJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22953654/2023/4/29/071594a4-6fd2-4e1b-ba1d-a2477092caa61682760652867ELLISWomenBlueSmartStraightFitLowDistressJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22953654/2023/4/29/071594a4-6fd2-4e1b-ba1d-a2477092caa61682760652867ELLISWomenBlueSmartStraightFitLowDistressJeans1.jpg",2199,2199,0,0,0,ELLIS,https://www.myntra.com/jeans/ellis/ellis-women-blue-smart-straight-fit-low-distress-jeans/22953654/buy
62,V-Neck Shirt Style Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22929344/2023/4/28/96ff188e-5001-4d8f-808a-53d183d980791682650075300RAASSIOTurquoiseBlueMandarinCollarCrepeShirtStyleTop1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22929344/2023/4/28/96ff188e-5001-4d8f-808a-53d183d980791682650075300RAASSIOTurquoiseBlueMandarinCollarCrepeShirtStyleTop1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22929344/2023/4/28/96ff188e-5001-4d8f-808a-53d183d980791682650075300RAASSIOTurquoiseBlueMandarinCollarCrepeShirtStyleTop1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22929344/2023/4/28/96ff188e-5001-4d8f-808a-53d183d980791682650075300RAASSIOTurquoiseBlueMandarinCollarCrepeShirtStyleTop1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22929344/2023/4/28/96ff188e-5001-4d8f-808a-53d183d980791682650075300RAASSIOTurquoiseBlueMandarinCollarCrepeShirtStyleTop1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22929344/2023/4/28/96ff188e-5001-4d8f-808a-53d183d980791682650075300RAASSIOTurquoiseBlueMandarinCollarCrepeShirtStyleTop1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22929344/2023/4/28/96ff188e-5001-4d8f-808a-53d183d980791682650075300RAASSIOTurquoiseBlueMandarinCollarCrepeShirtStyleTop1.jpg",797,1899,0,0,58,RAASSIO,https://www.myntra.com/tops/raassio/raassio-v-neck-shirt-style-top/22929344/buy
