transaction_id,amount,sender_balance_before,sender_balance_after,receiver_balance_before,receiver_balance_after,transaction_type,hour,month_2026,day_of_week,device_type,region,is_fraud
UKWXUJ3AC,2659.88,75558.34,72898.46,7054.09,9713.97,paybill,3,11,Sun,smartphone,Kisumu,0
UFE7B7P0R,782.3,71717.23,70934.93,650.1,1432.4,paybill,22,6,Tue,feature,Nairobi,0
UCJQFWWXR,134.08,67865.43,67731.35,6138.84,6272.92,paybill,22,3,Mon,smartphone,Mombasa,0
UGEH5SW22,3136.59,71424.47,68287.88,40872.18,44008.77,till,17,7,Wed,feature,Kisumu,0
UHMULJAVB,627.41,66026.08,65398.67,18152.96,18780.37,paybill,9,8,Mon,feature,Eldoret,0
UF199DXJ3,52.24,49969.5,49917.26,20470.58,20522.82,peer,19,6,Sun,smartphone,Eldoret,0
UGM44GV3Z,1204.6,68899.33,67694.73,10975.53,12180.13,peer,1,7,Sat,feature,Eldoret,0
UJF8438TG,5506.4,11295.04,5788.64,43423.4,48929.8,peer,11,10,Tue,smartphone,Eldoret,0
UIRLW3MG2,1002.48,37738.13,36735.65,9105.36,10107.84,peer,13,9,Mon,smartphone,Nairobi,0
UL71448N7,994.74,21567.32,20572.58,27081.71,28076.45,peer,16,12,Wed,feature,Eldoret,0
UC90PXRLZ,1505.55,17520.05,16014.5,32252.71,33758.26,till,6,3,Sun,feature,Kisumu,0
UKVGLYE08,821.5,55328.63,54507.13,34159.19,34980.69,paybill,12,11,Sun,smartphone,Mombasa,0
UJL3WXDRL,2593.89,65222.85,62628.96,24904.54,27498.43,paybill,20,10,Wed,smartphone,Mombasa,0
ULY0MAHYM,104.31,52148.49,52044.18,41487.09,41591.4,till,4,12,Mon,smartphone,Nairobi,0
UH085RNTD,346.8,11287.48,10940.68,13184.19,13530.99,till,9,8,Sat,smartphone,Nakuru,0
UHC4KL8CG,464.89,20133.38,19668.49,31654.9,32119.79,till,7,8,Mon,smartphone,Mombasa,0
UJ96ZPXVP,1022.64,73161.51,72138.87,20938.53,21961.17,paybill,9,10,Tue,smartphone,Kisumu,0
ULT7TXKDO,724.67,3852.58,3127.91,8314.17,9038.84,paybill,13,12,Tue,smartphone,Nakuru,0
UAPKXVHAG,2009.31,7317.92,5308.61,38549.3,40558.61,peer,18,1,Thu,smartphone,Kisumu,0
UGQ6JXNNN,106.04,23166.63,23060.59,17783.64,17889.68,peer,10,7,Wed,feature,Kisumu,0
UEIJC1YDM,1904.35,48871.33,46966.98,47465.34,49369.69,till,6,5,Tue,smartphone,Nakuru,0
UIPT5R5RC,757.89,74952.7,74194.81,36628.6,37386.49,till,23,9,Mon,smartphone,Nakuru,0
UHG983EP9,362.99,43233.44,42870.45,8100.69,8463.68,till,3,8,Tue,feature,Nairobi,0
UL6CNOLJQ,2763.28,39759.66,36996.38,29842.14,32605.42,till,16,12,Fri,feature,Kisumu,0
UGFUU8DD2,610.25,8617.2,8006.95,3756.89,4367.14,till,1,7,Wed,feature,Nairobi,0
UGXURGOWY,1953.97,47903.06,45949.09,22984.08,24938.05,paybill,10,7,Wed,smartphone,Kisumu,0
ULRJNM2L4,118.46,63973.33,63854.87,34734.82,34853.28,till,17,12,Mon,smartphone,Nairobi,0
UE9P3JPXG,476.48,8337.19,7860.71,15729.83,16206.31,paybill,1,5,Sat,feature,Mombasa,0
UF3SFLSE4,2470.95,11031.81,8560.86,47511.87,49982.82,peer,16,6,Tue,smartphone,Eldoret,0
UAIQ7ZJ3S,885.9,7027.75,6141.85,47908.54,48794.44,peer,14,1,Sat,smartphone,Mombasa,0
UFRQ8RTM4,2130.66,60746.96,58616.3,36205.17,38335.83,till,20,6,Mon,feature,Mombasa,0
UGB42HHIH,1520.99,20048.47,18527.48,24471.25,25992.24,till,7,7,Mon,smartphone,Nairobi,0
UCXVAJ2K8,375.02,75530.34,75155.32,1971.34,2346.36,paybill,8,3,Thu,feature,Nakuru,0
UEHKSWVA9,1834.1,79948.34,78114.24,27790.33,29624.43,paybill,6,5,Fri,feature,Nakuru,0
UKDC9X5JZ,961.43,2812.28,1850.85,34871.01,35832.44,paybill,6,11,Tue,smartphone,Kisumu,0
UD622VXYZ,529.34,9311.03,8781.69,21088.13,21617.47,paybill,15,4,Wed,feature,Eldoret,0
UG0U93MZY,2379.62,67579.5,65199.88,15955.02,18334.64,paybill,19,7,Sat,feature,Nakuru,0
UE445GDEJ,2648.4,52048.37,49399.97,18234.86,20883.26,peer,16,5,Sat,feature,Eldoret,0
UDM0L2LJK,1233.78,6248.56,5014.78,34814.44,36048.22,paybill,12,4,Mon,smartphone,Nairobi,0
UDS5NKB4E,622.99,32418.39,31795.4,28621.39,29244.38,paybill,22,4,Fri,feature,Nakuru,0
UF5GCL9LC,2444.28,63278.78,60834.5,15937.63,18381.91,peer,3,6,Sun,smartphone,Mombasa,0
UCR1DWWO8,1474.81,34202.68,32727.87,43833.27,45308.08,peer,15,3,Fri,smartphone,Eldoret,0
UA61TAA0I,810.65,69620.9,68810.25,1063.47,1874.12,paybill,2,1,Tue,smartphone,Kisumu,0
UIVG3KK0V,3115.59,30778.71,27663.12,46629.5,49745.09,till,12,9,Tue,feature,Nakuru,0
UF1F63AI9,108.9,28121.87,28012.97,38359.41,38468.31,peer,13,6,Fri,smartphone,Nakuru,0
UFZ2NX1WV,771.07,38434.53,37663.46,29037.86,29808.93,peer,20,6,Sat,smartphone,Nairobi,0
ULEPEJZHY,475.54,7426.78,6951.24,16818.52,17294.06,paybill,9,12,Sat,smartphone,Nairobi,1
UEWZP6SWK,1108.85,19178.29,18069.44,5523.71,6632.56,paybill,0,5,Tue,smartphone,Eldoret,0
UI9MOFT6Y,656.88,23775.02,23118.14,11680.39,12337.27,peer,17,9,Mon,smartphone,Kisumu,0
UB4YFDS0D,64.51,72836.09,72771.58,2255.03,2319.54,peer,0,2,Thu,feature,Nairobi,0
UHB354MYP,173.9,10042.56,9868.66,47820.78,47994.68,peer,23,8,Mon,smartphone,Kisumu,0
UFMPW5D3G,2399.15,7243.94,4844.79,20879.04,23278.19,paybill,4,6,Wed,feature,Mombasa,0
UGX2EZC7F,3169.41,48103.8,44934.39,45186.2,48355.61,till,13,7,Thu,feature,Nakuru,0
UJNMBY49E,6790.22,79294.37,72504.15,11583.59,18373.81,peer,6,10,Thu,feature,Mombasa,0
UBJLZY1UU,4290.01,48658.17,44368.16,25634.43,29924.44,till,21,2,Sun,feature,Nairobi,0
UIYWP0RXX,393.35,30788.84,30395.49,1836.6,2229.95,till,1,9,Fri,smartphone,Eldoret,0
UK7SQRF1L,4729.29,28075.01,23345.72,2892.13,7621.42,paybill,23,11,Mon,smartphone,Nairobi,0
UKN3CPUDR,5215.63,41509.0,36293.37,29863.7,35079.33,paybill,16,11,Sat,smartphone,Eldoret,0
UGOUADVWK,1116.76,41268.31,40151.55,24559.32,25676.08,peer,9,7,Sat,feature,Nairobi,0
UF334L1VZ,8413.71,65285.07,56871.36,11222.03,19635.74,paybill,2,6,Mon,smartphone,Kisumu,0
UAM38KSZB,380.05,2885.73,2505.68,44746.07,45126.12,peer,14,1,Sun,feature,Mombasa,0
UEVG7OQ2Z,2950.53,70209.12,67258.59,13280.0,16230.53,paybill,10,5,Mon,smartphone,Nairobi,0
UHX8ERTB7,208.06,3645.7,3437.64,42609.68,42817.74,paybill,8,8,Fri,smartphone,Nakuru,0
UC0ENV5SN,54.1,52453.83,52399.73,27542.87,27596.97,till,14,3,Sun,smartphone,Eldoret,0
UG88QEOZ0,136.51,20286.66,20150.15,254.11,390.62,till,23,7,Fri,feature,Kisumu,0
UKHHZY7EZ,1784.68,39720.47,37935.79,4052.31,5836.99,peer,15,11,Fri,feature,Eldoret,0
UFUU7ZY6T,373.04,71568.95,71195.91,49573.77,49946.81,paybill,12,6,Sun,smartphone,Nairobi,0
UBAFYH1FK,95.24,38498.87,38403.63,29620.39,29715.63,peer,12,2,Sat,feature,Eldoret,0
UIB3D5050,2611.72,53002.75,50391.03,27188.95,29800.67,peer,23,9,Fri,feature,Mombasa,0
UGN89LTAJ,2998.1,70302.54,67304.44,39871.3,42869.4,paybill,0,7,Sun,smartphone,Nairobi,0
UJTV18KGY,1611.4,12671.52,11060.12,8020.01,9631.41,peer,0,10,Sat,smartphone,Kisumu,0
UAPUEVJLZ,609.72,55827.97,55218.25,34007.04,34616.76,peer,12,1,Wed,smartphone,Nakuru,0
UKK2TCZS8,1445.9,15218.8,13772.9,44081.86,45527.76,till,5,11,Tue,feature,Eldoret,0
UIOM5XLK8,4878.47,70337.81,65459.34,257.26,5135.73,paybill,18,9,Fri,smartphone,Eldoret,0
UKMIX7IB5,2571.76,59506.31,56934.55,8037.99,10609.75,peer,20,11,Thu,feature,Nairobi,0
ULK63N2QB,2555.35,60555.2,57999.85,12934.42,15489.77,peer,13,12,Wed,smartphone,Eldoret,0
UC81TWHWH,321.89,49392.46,49070.57,49059.31,49381.2,peer,12,3,Tue,feature,Nairobi,0
ULYAZBCGJ,1498.75,50757.06,49258.31,26999.27,28498.02,peer,1,12,Wed,feature,Nairobi,0
UHWPAYTXW,2270.14,22739.1,20468.96,921.39,3191.53,till,5,8,Mon,smartphone,Nakuru,0
UID2KD1PO,849.09,27415.59,26566.5,31631.09,32480.18,paybill,1,9,Tue,smartphone,Kisumu,0
ULO2T8FY6,4032.99,74984.56,70951.57,34394.29,38427.28,till,21,12,Sat,feature,Mombasa,0
UI5FBUOTD,105.37,61701.64,61596.27,35428.6,35533.97,till,16,9,Sat,feature,Nairobi,0
UG64FGWJE,962.47,49711.15,48748.68,2287.1,3249.57,till,21,7,Sun,smartphone,Mombasa,0
UHXCYJHU8,3078.17,77513.34,74435.17,37482.59,40560.76,till,14,8,Sat,smartphone,Eldoret,0
UEW6LQWLV,209.04,2064.49,1855.45,1106.18,1315.22,paybill,11,5,Sun,feature,Nairobi,0
UCAIH0P4E,586.48,65520.97,64934.49,12625.44,13211.92,paybill,14,3,Thu,feature,Nakuru,0
UERDXCK36,1.55,21962.77,21961.22,49856.23,49857.78,till,1,5,Sat,smartphone,Kisumu,0
UA4W3U1HB,833.16,68351.36,67518.2,26351.2,27184.36,till,12,1,Thu,smartphone,Nairobi,0
UGI10KQSO,2622.37,17739.49,15117.12,4119.05,6741.42,till,10,7,Tue,smartphone,Kisumu,0
UCQG8X80R,1711.49,10593.68,8882.19,43402.72,45114.21,peer,21,3,Sun,feature,Eldoret,0
UBJIYS2N7,4954.88,34643.55,29688.67,47180.8,52135.68,peer,23,2,Sat,feature,Mombasa,0
UL8WJ0UUN,816.39,31867.79,31051.4,13710.76,14527.15,till,19,12,Sat,smartphone,Nairobi,0
UEN6SM5RR,6200.66,25727.34,19526.68,36221.13,42421.79,till,0,5,Tue,feature,Eldoret,0
UDCXHGNZE,2054.67,2587.61,532.94,32583.34,34638.01,paybill,2,4,Sat,smartphone,Mombasa,0
UKRHF4ABU,689.55,37775.44,37085.89,27161.64,27851.19,till,14,11,Fri,smartphone,Nakuru,0
UCCJG8VUA,260.18,7384.04,7123.86,7682.9,7943.08,till,16,3,Sun,feature,Eldoret,0
UDQ95G3V2,906.86,60905.82,59998.96,31311.02,32217.88,peer,17,4,Fri,feature,Nairobi,0
ULY7VCNEA,211.04,72955.7,72744.66,48375.56,48586.6,till,20,12,Sat,feature,Mombasa,0
UJDRWB2SE,307.7,38573.64,38265.94,5865.41,6173.11,peer,14,10,Fri,smartphone,Mombasa,0
UIP5ZP7R1,200.62,19878.44,19677.82,27920.63,28121.25,till,11,9,Sun,smartphone,Nakuru,0
UCJ16DVTJ,383.38,46599.52,46216.14,13449.67,13833.05,till,21,3,Sun,smartphone,Nakuru,1
UIEAXYLNF,2395.96,78749.68,76353.72,7479.03,9874.99,paybill,10,9,Wed,feature,Eldoret,0
UFW9OHTUG,937.11,38447.11,37510.0,30001.03,30938.14,paybill,17,6,Wed,feature,Eldoret,0
UF1OE5EI2,517.25,60589.04,60071.79,47632.43,48149.68,peer,12,6,Tue,feature,Eldoret,0
UIWYBOW23,3576.0,38492.51,34916.51,5246.51,8822.51,till,10,9,Thu,smartphone,Kisumu,0
UEHCBN9WS,415.7,11485.39,11069.69,24944.41,25360.11,till,13,5,Mon,smartphone,Nairobi,0
UHA47SH2S,1444.11,27746.72,26302.61,38790.24,40234.35,till,19,8,Tue,smartphone,Nakuru,0
UDX9DJOYO,4251.38,41465.16,37213.78,4393.32,8644.7,peer,0,4,Sat,smartphone,Kisumu,0
UIK36M8JV,647.62,65978.67,65331.05,17890.07,18537.69,paybill,0,9,Fri,smartphone,Nairobi,0
UCODCK828,583.12,45446.51,44863.39,34473.25,35056.37,till,5,3,Wed,feature,Kisumu,0
UJRIM1Y65,2418.56,3390.56,972.0,33519.27,35937.83,paybill,1,10,Mon,feature,Nakuru,0
UKZ2OMTZJ,4540.83,71708.08,67167.25,29738.83,34279.66,paybill,2,11,Sat,feature,Mombasa,0
UI7RM6J8Y,1438.03,56753.94,55315.91,43548.46,44986.49,paybill,8,9,Sat,smartphone,Nairobi,0
ULIJI44M2,1878.1,27222.07,25343.97,40741.26,42619.36,peer,19,12,Sat,feature,Mombasa,0
UA1TBRWR9,125.26,44284.82,44159.56,29873.79,29999.05,paybill,19,1,Thu,smartphone,Eldoret,0
UEO1ESP7B,2297.55,3356.25,1058.7,8199.97,10497.52,till,2,5,Sun,smartphone,Eldoret,0
UBZQYAHUL,866.0,4922.13,4056.13,12355.16,13221.16,paybill,17,2,Tue,feature,Nakuru,0
UEQWNRHZN,260.72,49297.79,49037.07,16450.87,16711.59,paybill,12,5,Thu,smartphone,Mombasa,0
UC9Y3Z2T4,952.83,14651.22,13698.39,39484.93,40437.76,till,12,3,Tue,feature,Eldoret,0
UCPE6WTLR,1612.52,13017.64,11405.12,1043.06,2655.58,till,18,3,Mon,feature,Nairobi,0
ULFHJ4D0J,1588.78,79707.08,78118.3,48739.66,50328.44,till,4,12,Sun,feature,Nairobi,0
UAOMYVUXT,1576.13,32320.58,30744.45,11028.06,12604.19,paybill,9,1,Wed,feature,Kisumu,0
UH1QCWQ85,812.96,20688.86,19875.9,23131.15,23944.11,paybill,14,8,Thu,feature,Eldoret,0
UBFILKJXJ,3040.53,34096.92,31056.39,17296.75,20337.28,paybill,23,2,Sat,feature,Nairobi,0
UCGA0X7ZC,695.53,40437.11,39741.58,27165.03,27860.56,peer,19,3,Mon,smartphone,Nakuru,0
UIB1S9DWD,1082.31,35145.37,34063.06,36262.88,37345.19,paybill,8,9,Wed,smartphone,Nakuru,0
ULKWE4BX4,1000.25,47858.11,46857.86,39647.8,40648.05,paybill,1,12,Thu,feature,Mombasa,0
UHE8TVQ05,1596.36,47428.79,45832.43,45618.17,47214.53,till,18,8,Sat,feature,Eldoret,0
UHT2PNJKA,354.84,37318.44,36963.6,41799.9,42154.74,peer,12,8,Wed,feature,Kisumu,0
UIA78RAPK,403.37,32484.28,32080.91,30092.77,30496.14,peer,7,9,Fri,feature,Nakuru,0
UG5PIZX3H,1501.71,77714.47,76212.76,9048.85,10550.56,till,13,7,Tue,feature,Mombasa,0
UK03O4GKW,2890.18,35029.51,32139.33,4869.67,7759.85,paybill,12,11,Sat,feature,Kisumu,0
UFABTGDJZ,778.84,41233.91,40455.07,17961.67,18740.51,peer,13,6,Mon,smartphone,Mombasa,0
UHHP2RNZB,1348.23,52204.65,50856.42,15607.4,16955.63,peer,5,8,Mon,feature,Nairobi,0
UBTG6JNA9,763.86,52573.26,51809.4,16259.5,17023.36,paybill,2,2,Sun,feature,Nakuru,0
UL9H0DXHO,2227.34,31793.12,29565.78,11851.39,14078.73,paybill,23,12,Tue,smartphone,Mombasa,0
UIERKMBY9,401.18,5972.39,5571.21,8487.9,8889.08,paybill,9,9,Wed,smartphone,Eldoret,0
UEVOI8UYY,1100.25,53584.29,52484.04,7287.83,8388.08,peer,9,5,Tue,smartphone,Mombasa,0
UBYM81CMF,895.21,49409.88,48514.67,35338.86,36234.07,peer,7,2,Tue,feature,Nakuru,0
UF9212PGY,274.16,30410.75,30136.59,30276.91,30551.07,peer,19,6,Wed,smartphone,Mombasa,0
ULPKZGGM0,661.79,38023.01,37361.22,42208.52,42870.31,till,11,12,Sun,smartphone,Nakuru,0
UIFKJNAWN,2457.3,69474.88,67017.58,10292.06,12749.36,peer,14,9,Fri,feature,Nairobi,0
UDLC83GY1,178.04,78936.77,78758.73,6148.54,6326.58,paybill,17,4,Wed,feature,Eldoret,0
UBDXB7GBD,394.25,9856.58,9462.33,22609.95,23004.2,peer,0,2,Fri,feature,Kisumu,0
UIWVBHZA7,4074.31,8354.39,4280.08,29233.54,33307.85,peer,4,9,Thu,smartphone,Nakuru,0
UI0632CWT,1748.13,78931.75,77183.62,48255.93,50004.06,paybill,19,9,Mon,smartphone,Kisumu,0
UBDINGXU8,7.43,25918.14,25910.71,48654.89,48662.32,till,1,2,Thu,smartphone,Eldoret,0
UFYZPD2TS,1301.65,41296.12,39994.47,24442.33,25743.98,till,23,6,Fri,feature,Eldoret,0
UFT94OW3L,1648.81,10146.75,8497.94,6635.73,8284.54,till,19,6,Tue,feature,Kisumu,0
ULJ8QO09V,232.43,16228.09,15995.66,33671.62,33904.05,paybill,17,12,Mon,feature,Eldoret,0
UD4A3YJTU,5255.45,58493.28,53237.83,7808.19,13063.64,peer,0,4,Mon,smartphone,Mombasa,0
UFFJ6IJKU,400.96,14254.27,13853.31,34631.3,35032.26,peer,14,6,Sat,smartphone,Nakuru,0
UHG3YU6VK,2731.31,54691.52,51960.21,24858.74,27590.05,till,10,8,Thu,smartphone,Kisumu,0
UFM3O55IX,1442.9,69182.25,67739.35,38425.97,39868.87,peer,7,6,Sat,feature,Nairobi,0
UESLULZFY,180.05,73502.36,73322.31,30030.48,30210.53,paybill,13,5,Sun,smartphone,Nairobi,0
UGKOECUBO,4242.16,31569.77,27327.61,32561.65,36803.81,till,13,7,Thu,smartphone,Mombasa,0
UHURXHW0I,169.07,79953.16,79784.09,2410.6,2579.67,paybill,1,8,Wed,smartphone,Mombasa,0
UKONGMX1G,5669.79,79467.62,73797.83,37621.39,43291.18,paybill,8,11,Fri,smartphone,Nairobi,0
UA7IYF0D0,142.26,8817.86,8675.6,32525.58,32667.84,till,8,1,Tue,feature,Nakuru,0
UFYEQAHTH,2173.47,53440.71,51267.24,40392.3,42565.77,paybill,3,6,Fri,feature,Nairobi,0
UL9ZYN6SJ,2155.03,25443.94,23288.91,43445.03,45600.06,peer,8,12,Sun,feature,Eldoret,0
UHXANJ4X5,706.62,51961.07,51254.45,16419.06,17125.68,till,21,8,Thu,smartphone,Nairobi,0
UI9DL5TGS,1492.22,45118.77,43626.55,19020.99,20513.21,till,6,9,Mon,smartphone,Nakuru,0
UIKR0AYMK,1192.77,19079.78,17887.01,18662.59,19855.36,till,0,9,Wed,smartphone,Mombasa,0
UG63BTKF6,386.74,48315.54,47928.8,33410.64,33797.38,peer,10,7,Sat,feature,Kisumu,0
UKWWIIF86,1449.37,40085.58,38636.21,27118.18,28567.55,till,13,11,Tue,smartphone,Eldoret,0
UJT25LZSE,4538.62,38386.63,33848.01,1282.1,5820.72,peer,1,10,Sat,smartphone,Mombasa,0
UBU8EL501,626.11,12004.45,11378.34,26331.19,26957.3,paybill,11,2,Thu,feature,Kisumu,0
UL767J2DG,423.68,48671.62,48247.94,38244.16,38667.84,till,3,12,Fri,feature,Nakuru,0
UJWVIAC2E,2514.86,57267.72,54752.86,26061.71,28576.57,paybill,17,10,Sat,feature,Eldoret,0
UGREGB1AJ,2592.28,704.27,0.0,32373.74,34966.02,till,10,7,Sat,smartphone,Mombasa,1
UBG8PWY55,3424.62,74170.06,70745.44,3013.37,6437.99,peer,3,2,Fri,feature,Mombasa,0
UGW0VS52S,4087.09,15645.21,11558.12,8316.58,12403.67,peer,21,7,Tue,feature,Kisumu,0
UIN18GP51,1440.96,22861.34,21420.38,15364.5,16805.46,peer,20,9,Thu,feature,Nairobi,0
UAY6QXDSG,2437.02,46516.47,44079.45,4481.32,6918.34,till,2,1,Fri,smartphone,Eldoret,0
UGLAQ665D,1896.84,21882.66,19985.82,20677.46,22574.3,till,1,7,Sat,smartphone,Nakuru,0
UBEQNSN2S,194.97,9945.49,9750.52,42970.79,43165.76,paybill,10,2,Fri,feature,Nairobi,0
UC6UXF5GZ,2412.52,23692.74,21280.22,39670.36,42082.88,paybill,6,3,Sat,feature,Nairobi,0
UKG68A1AR,307.27,77037.86,76730.59,24177.28,24484.55,peer,23,11,Fri,feature,Kisumu,0
UDVROCVIT,2459.79,29943.42,27483.63,26324.96,28784.75,till,0,4,Sun,smartphone,Mombasa,0
UCFXB4Y4K,178.69,48168.78,47990.09,40959.44,41138.13,peer,12,3,Mon,feature,Nairobi,0
UCYVYV2GQ,3233.92,63520.13,60286.21,32330.3,35564.22,peer,8,3,Mon,feature,Mombasa,0
UF6314CQE,288.15,72011.85,71723.7,17671.07,17959.22,paybill,9,6,Fri,feature,Kisumu,0
UDZWD0W9R,405.49,24234.63,23829.14,36597.9,37003.39,till,4,4,Wed,feature,Eldoret,0
UFJUW7WR0,2857.47,53437.24,50579.77,4776.77,7634.24,peer,6,6,Fri,smartphone,Eldoret,0
UDAAWE429,1466.69,33973.19,32506.5,7649.19,9115.88,paybill,0,4,Wed,smartphone,Kisumu,0
UKHK2LSLA,402.28,69037.49,68635.21,10836.99,11239.27,paybill,11,11,Thu,smartphone,Nairobi,0
UDLMY62XR,150.92,25050.52,24899.6,11512.31,11663.23,till,15,4,Wed,feature,Mombasa,0
ULCSUYTAU,346.36,18632.57,18286.21,19545.3,19891.66,paybill,10,12,Mon,smartphone,Nakuru,0
UAMNTFVGE,1353.86,22035.77,20681.91,29852.35,31206.21,paybill,1,1,Sat,feature,Kisumu,0
UEORIQ8HK,1689.78,34313.15,32623.37,35879.89,37569.67,peer,9,5,Sun,smartphone,Nairobi,0
UHS26FMR5,1768.61,27353.09,25584.48,40935.35,42703.96,paybill,6,8,Tue,smartphone,Nairobi,0
UK9HBN5EL,1386.56,46313.11,44926.55,13708.03,15094.59,till,5,11,Sun,smartphone,Eldoret,0
UH6D10A1W,124.13,51658.66,51534.53,29787.54,29911.67,peer,7,8,Tue,feature,Kisumu,0
UILPEFJAW,769.21,18209.85,17440.64,17749.82,18519.03,peer,0,9,Fri,feature,Kisumu,0
UFJ72UGL6,107.93,66565.86,66457.93,33480.13,33588.06,peer,16,6,Tue,smartphone,Eldoret,0
UKBNDOZ6W,108.75,21764.68,21655.93,29640.6,29749.35,paybill,20,11,Fri,feature,Nakuru,0
UF3ZYT91Q,1709.77,26014.27,24304.5,16650.1,18359.87,till,11,6,Thu,smartphone,Kisumu,0
UEYZQII4W,1660.66,30340.27,28679.61,18147.21,19807.87,paybill,22,5,Tue,feature,Nakuru,0
UHRCER4KM,8099.03,37269.93,29170.9,3007.12,11106.15,till,22,8,Mon,feature,Kisumu,0
UFUCKQVII,1239.32,76937.09,75697.77,31748.0,32987.32,paybill,3,6,Thu,smartphone,Nairobi,0
UD3V2P2TI,2108.75,42912.63,40803.88,4833.82,6942.57,peer,22,4,Sat,feature,Kisumu,0
UJVLDQLOV,897.77,198.81,0.0,15042.66,15940.43,till,15,10,Sun,feature,Nairobi,1
UHXCHFU13,5963.75,74181.51,68217.76,11732.1,17695.85,till,2,8,Tue,feature,Kisumu,0
UEOUHYLU6,764.53,1700.11,935.58,36859.01,37623.54,paybill,7,5,Sat,feature,Eldoret,0
UJA9OEKNT,2195.41,67378.46,65183.05,26047.9,28243.31,till,0,10,Fri,feature,Nairobi,0
UE5IZOLNN,1465.6,63053.37,61587.77,43234.31,44699.91,till,17,5,Tue,feature,Nairobi,0
UDT4MPK5E,1406.6,62584.04,61177.44,35437.23,36843.83,till,11,4,Mon,smartphone,Mombasa,0
UKP9DXOQ2,55.25,18265.85,18210.6,17083.73,17138.98,paybill,0,11,Fri,smartphone,Nakuru,0
UIP3NIPAR,719.26,74962.93,74243.67,27690.11,28409.37,till,1,9,Fri,feature,Nakuru,0
UIUBBRNU8,546.9,22448.31,21901.41,47119.35,47666.25,till,19,9,Sat,feature,Nakuru,0
UIC6DR08C,3099.33,73559.42,70460.09,24848.17,27947.5,till,5,9,Wed,smartphone,Nakuru,0
UI2QSQ0P8,7272.39,31344.32,24071.93,25057.65,32330.04,paybill,4,9,Tue,smartphone,Kisumu,0
ULK2JWUUX,759.2,65414.23,64655.03,19031.16,19790.36,till,5,12,Fri,smartphone,Eldoret,0
UHCS4KEK4,3155.29,64493.44,61338.15,39501.52,42656.81,peer,13,8,Fri,smartphone,Kisumu,0
ULFQ3JZR2,545.07,25869.99,25324.92,1144.69,1689.76,paybill,8,12,Mon,smartphone,Eldoret,0
UC41ONX0G,250.48,27753.37,27502.89,48780.51,49030.99,paybill,2,3,Mon,feature,Eldoret,0
UAGOK01TN,1536.53,10688.72,9152.19,43100.72,44637.25,paybill,1,1,Wed,smartphone,Nairobi,0
UGA7QY8YB,3841.2,11221.92,7380.72,44913.08,48754.28,till,13,7,Wed,feature,Eldoret,0
UK4MJDXO1,2652.06,40255.03,37602.97,19933.15,22585.21,till,19,11,Sat,smartphone,Eldoret,0
UFY9LAACO,237.39,9828.78,9591.39,23911.7,24149.09,till,20,6,Thu,feature,Eldoret,0
ULKGAD7X4,1058.16,77052.9,75994.74,27476.48,28534.64,till,14,12,Mon,smartphone,Mombasa,0
UJEX6U86Z,5064.27,74922.29,69858.02,43805.26,48869.53,paybill,12,10,Sat,smartphone,Nairobi,0
UE1YY1J2J,488.08,126.57,0.0,884.39,1372.47,paybill,5,5,Wed,smartphone,Nakuru,1
UEGC9HOXD,1384.04,12246.79,10862.75,3067.48,4451.52,paybill,22,5,Tue,smartphone,Kisumu,0
ULJBC01AR,2276.39,17019.25,14742.86,24230.08,26506.47,peer,9,12,Mon,feature,Nakuru,0
UCZ6US7RP,2105.18,23858.67,21753.49,21516.86,23622.04,peer,23,3,Fri,smartphone,Kisumu,0
UG83RU7MY,280.7,9798.66,9517.96,15163.76,15444.46,till,20,7,Sat,smartphone,Nairobi,0
UI4M41KHT,159.78,55360.28,55200.5,30902.58,31062.36,till,15,9,Tue,feature,Kisumu,0
UBWMDW0FG,1504.37,65136.22,63631.85,30760.97,32265.34,till,7,2,Tue,feature,Nakuru,0
UB2XR838A,548.47,52492.32,51943.85,42400.79,42949.26,paybill,19,2,Sun,smartphone,Nakuru,0
UBHXS75T0,1932.76,70939.68,69006.92,22489.23,24421.99,peer,4,2,Mon,smartphone,Nakuru,0
UKA6WIXAW,324.67,42087.82,41763.15,24081.74,24406.41,peer,6,11,Thu,smartphone,Nakuru,0
UB3DR2H2P,291.99,77109.4,76817.41,12429.01,12721.0,till,21,2,Sat,feature,Eldoret,0
UB9UE421V,215.47,1633.46,1417.99,12990.66,13206.13,peer,20,2,Wed,smartphone,Kisumu,0
UCZTP7BD4,2142.49,42871.28,40728.79,10760.09,12902.58,peer,23,3,Mon,feature,Nakuru,0
UAA7ZVKY2,18.29,50380.97,50362.68,9942.81,9961.1,peer,17,1,Tue,smartphone,Nairobi,0
UIQIGYVZW,100.2,29775.54,29675.34,13292.56,13392.76,paybill,3,9,Wed,feature,Kisumu,0
UIIETDN1T,1558.07,67564.13,66006.06,4904.13,6462.2,till,20,9,Sat,smartphone,Nairobi,0
UAG2Y8RGY,1004.85,69186.37,68181.52,12173.9,13178.75,till,3,1,Wed,feature,Kisumu,0
UGJW6QDBT,1582.08,30133.47,28551.39,19723.81,21305.89,peer,2,7,Thu,smartphone,Mombasa,0
UDZVLHYL2,922.74,76502.15,75579.41,6657.25,7579.99,peer,20,4,Tue,feature,Nairobi,0
UG6CVBPHV,161.63,25301.01,25139.38,34406.74,34568.37,paybill,23,7,Tue,feature,Mombasa,0
